bgg_id,name,year,game_type,designer,artist,publisher,min_players,max_players,min_players_rec,max_players_rec,min_players_best,max_players_best,min_age,min_age_rec,min_time,max_time,avg_time,category,mechanic,cooperative,compilation,compilation_of,family,implementation,integration,rank,num_votes,avg_rating,stddev_rating,bayes_rating,complexity,language_dependency,bga_id,dbpedia_id,luding_id,spielen_id,wikidata_id,wikipedia_id
12714,CD Adventure: Search for the Lost City,1994.0,,(Uncredited),,"Habourdin International, Spear's Games",2.0,4.0,2.0,4.0,2.0,4.0,8.0,,60.0,60.0,60.0,"Adventure, Fantasy, Racing",Roll / Spin and Move,,,,Components: Compact Discs (CDs),,,,25.0,5.86,1.77494,,1.2,,,,,,,
12715,De Bellis Renationis,1997.0,War Game,"Philip C. Barker, Richard Bodley Scott",,Wargames Research Group,1.0,2.0,1.0,2.0,1.0,2.0,14.0,,180.0,180.0,180.0,"Book, Miniatures, Pike and Shot, Renaissance, Wargame","Action Points, Dice Rolling, Measurement Movement",,,,Game: DBx,,,13379.0,60.0,6.6275,1.49129,5.53333,3.5556,,,,,,,
12718,Shipwreck,1999.0,War Game,Martin Bourne,,Vandering Publications,2.0,10.0,2.0,10.0,2.0,10.0,10.0,,60.0,60.0,60.0,"Aviation / Flight, Book, Miniatures, Modern Warfare, Nautical, Wargame","Dice Rolling, Measurement Movement, Paper-and-Pencil, Scenario / Mission / Campaign Game, Simulation, Simultaneous Action Selection",,,,"Game: Shipwreck (Martin Bourne), Theme: Alternate History",,,13578.0,33.0,7.92424,1.22549,5.53225,2.625,,,,,,,
12721,The Great Armadillo Race,1980.0,,(Uncredited),,Bright Ideas,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,60.0,60.0,60.0,Humor,"Dice Rolling, Roll / Spin and Move",,,,Traditional Games: Pachisi / Ludo,,,,2.0,4.5,1.5,,1.0,,,,,,,
12726,ABC Song Game,2003.0,Children's Game,(Uncredited),,"Hasbro, Milton Bradley",1.0,4.0,1.0,4.0,1.0,4.0,3.0,,30.0,30.0,30.0,"Children's Game, Educational, Electronic",Pattern Recognition,,,,,,,,2.0,4.5,0.5,,1.0,,,,,,,
12728,Row Row Row Your Boat,2002.0,Children's Game,(Uncredited),,"Hasbro, Milton Bradley",2.0,4.0,2.0,4.0,2.0,4.0,3.0,,20.0,20.0,20.0,"Children's Game, Puzzle","Pattern Recognition, Roll / Spin and Move",,,,,,,,7.0,5.07143,1.425,,1.0,,,,,,,
12729,The Cat And The Fiddle,2002.0,Children's Game,(Uncredited),,"Hasbro, Milton Bradley",2.0,4.0,2.0,4.0,2.0,4.0,3.0,,20.0,20.0,20.0,Children's Game,"Pattern Recognition, Roll / Spin and Move",,,,Animals: Cats,,,,4.0,6.0,2.34521,,1.0,,,,,,,
12730,Chatitude,2002.0,,(Uncredited),,Hasbro,2.0,6.0,2.0,6.0,2.0,6.0,6.0,,30.0,30.0,30.0,Electronic,,,,,,,,,1.0,3.0,,,1.0,,,,,,,
12733,Arc of Fire: Squad to Company-Level Infantry and Armor Battles from 1900 to 2000,2002.0,War Game,"Scott Fisher, Chris Pringle",,TAC Publications,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,180.0,180.0,180.0,"Book, Miniatures, Modern Warfare, Vietnam War, Wargame, World War I, World War II","Dice Rolling, Measurement Movement, Simulation",,,,"History: Angolan Civil War, History: Boxer Rebellion, Players: Two Player Only Games",,,,20.0,7.475,1.71373,,2.5,,,,,,,
12736,The Battle for Dresden 1813,1995.0,War Game,Mark Hinkle,"Mark Hinkle, Adolf Northen",New England Simulations,2.0,2.0,2.0,2.0,2.0,2.0,12.0,,300.0,840.0,570.0,"Napoleonic, Wargame","Hexagon Grid, Simulation",,,,"Cities: Dresden (Saxony, Germany), Country: Austria, Country: France, Country: Russia, Players: Two Player Only Games, Players: Wargames with Rules Supporting Only Two Players",,,9532.0,92.0,7.21196,1.39476,5.57059,2.913,,,,,,,
12737,Goofy Golf Machine,1994.0,,(Uncredited),,"Parker Brothers, Waddingtons",1.0,4.0,1.0,4.0,1.0,4.0,6.0,,10.0,10.0,10.0,Action / Dexterity,Modular Board,,,,"Animals: Dogs, Components: Marbles, Sports: Golf",,,20371.0,36.0,5.77222,1.80333,5.49963,1.5,,,,,,,
12760,Blood Master,1996.0,,Stefano Ancillai,(Uncredited),Devil's Den,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,10.0,10.0,10.0,"Fantasy, Fighting, Sports","Dice Rolling, Hexagon Grid, Simultaneous Action Selection",,,,Theme: Gladiators,,,,27.0,6.38889,1.36309,,2.0,,,,,,,
12761,Ys,2004.0,Strategy Game,Cyril Demaegd,Arnaud Demaegd,"Ystari Games, HUCH!, Quined White Goblin Games, Rio Grande Games",2.0,4.0,3.0,4.0,4.0,4.0,12.0,,90.0,90.0,90.0,"Bluffing, Medieval","Area Majority / Influence, Auction/Bidding, Commodity Speculation",,,,Series: Ystari originals,,,1611.0,2572.0,6.88964,1.30087,6.29499,2.9174,,,,,,,
12763,Block It!,2004.0,Abstract Game,Hans van Tol,Yvon-Cheryl Scholten,"The Game Master BV, University Games",1.0,4.0,1.0,4.0,1.0,4.0,6.0,,15.0,15.0,15.0,Abstract Strategy,Pattern Building,,,,"Components: 10 x 10 Grids, Components: 4 x 4 Grids",,,23532.0,73.0,4.62603,1.94985,5.46519,1.2857,,,,,,,
12764,City and Guilds,2004.0,Strategy Game,Steve Kingsbury,Markus Welbourne,JKLM Games,3.0,5.0,3.0,5.0,3.0,5.0,8.0,,90.0,90.0,90.0,"City Building, Medieval","Area Majority / Influence, Tile Placement",,,,Admin: Better Description Needed!,,,7716.0,193.0,6.64273,1.08205,5.60518,2.6786,,,,,,,
12765,Presidential Election,2004.0,,Richard Huzzey,Markus Welbourne,JKLM Games,2.0,2.0,2.0,2.0,2.0,2.0,8.0,,30.0,30.0,30.0,Political,Tile Placement,,,,"Players: Two Player Only Games, Political: Elections",,,,17.0,5.88235,2.1111,,2.0,,,,,,,
12771,Scooby-Doo! Trivia Game,2004.0,,(Uncredited),,Pressman Toy Corp.,2.0,4.0,2.0,4.0,2.0,4.0,7.0,,30.0,30.0,30.0,"Memory, Movies / TV / Radio theme, Murder/Mystery, Trivia",Memory,,,,"Animals: Dogs, TV Shows: Hanna-Barbera, TV Shows: Scooby-Doo",,,,4.0,4.875,1.1388,,1.0,,,,,,,
12774,Jamie Swise Mystery Games: The Three-Ring Murder,1985.0,,Jamie Swise,,Just Games (I),8.0,8.0,8.0,8.0,8.0,8.0,16.0,,180.0,180.0,180.0,"Murder/Mystery, Party Game",Role Playing,,,,"Components: Vinyl Records, Series: Jamie Swise Mystery Games (Just Games), Theme: Circus",,,,1.0,7.0,,,2.0,,,,,,,
12776,Dragonchess,1985.0,Abstract Game,Gary Gygax,,TSR,2.0,2.0,2.0,2.0,2.0,2.0,8.0,,75.0,75.0,75.0,Abstract Strategy,Grid Movement,,,,"Components: Three Dimensional Chess, Creatures: Dragons, Magazine: Dragon, Players: Two Player Only Games, Traditional Games: Chess",,,16858.0,35.0,6.45457,2.24414,5.51591,3.3333,,,,,,,
12779,Operation Brain Surgery,2002.0,,(Uncredited),,"Hasbro, MB Spellen, Milton Bradley",1.0,4.0,1.0,4.0,1.0,4.0,4.0,,20.0,20.0,20.0,"Action / Dexterity, Children's Game, Humor, Medical",Set Collection,,,,"Components: 3-Dimensional (3D), Game: Operation",,,,25.0,4.68,2.16739,,1.0,,,,,,,
12783,Throw Me a Bone,2002.0,,Craig Van Ness,,"Hasbro, Milton Bradley",1.0,2.0,1.0,2.0,1.0,2.0,4.0,,10.0,10.0,10.0,"Action / Dexterity, Animals, Children's Game, Humor, Memory",Memory,,,,,,,,7.0,5.5,0.886405,,1.0,,,,,,,
12784,Twister Moves,2003.0,,(Uncredited),,"Hasbro, MB Giochi, MB Jeux, MB Spellen, MB Spiele, Milton Bradley",1.0,4.0,1.0,4.0,1.0,4.0,8.0,,20.0,20.0,20.0,"Action / Dexterity, Movies / TV / Radio theme, Music",Simultaneous Action Selection,,,,"Components: Compact Discs (CDs), Game: Twister",,,23484.0,57.0,4.47807,1.75796,5.46644,1.5,,,,,,,
12788,Treasure Island,2003.0,,"Peter Burley, Alan Burley",,Burley Games,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,90.0,90.0,90.0,"Adventure, Exploration, Novel-based, Pirates",Enclosure,,,,"Books: Treasure Island, Components: 14 x 14 Grids, Islands: Fictional",,,19194.0,61.0,5.95082,1.81005,5.50552,1.7,,,,,,,
12801,Clubhouse Baseball,1989.0,,Marvin Ness,,Clubhouse Games,1.0,2.0,1.0,2.0,1.0,2.0,,,30.0,30.0,30.0,Sports,Dice Rolling,,,,Sports: Baseball,,,,14.0,6.65714,1.93565,,3.5,,,,,,,
12819,The Dinosaur Game: Survival or Extinction,1995.0,,John Latz,,Latz Chance Games,2.0,16.0,2.0,16.0,2.0,16.0,10.0,,30.0,30.0,30.0,"Children's Game, Educational, Environmental, Prehistoric","Point to Point Movement, Roll / Spin and Move, Variable Player Powers",,,,Animals: Dinosaurs,,,22470.0,63.0,5.22222,1.77007,5.48397,1.7778,,,,,,,
12823,Harry Potter: Adventures Through Hogwarts Electronic 3-D Game,2001.0,,Tyler Kenney,,"Mattel, Inc.",2.0,4.0,2.0,4.0,2.0,4.0,8.0,,30.0,30.0,30.0,"Children's Game, Fantasy, Movies / TV / Radio theme, Novel-based","Roll / Spin and Move, Take That",,,,"Books: Harry Potter, Components: 3-Dimensional (3D)",,,18519.0,34.0,6.02353,1.34253,5.50867,1.0,,,,,,,
12826,Tumblin' Monkeys,1999.0,Children's Game,"Garrett J. Donner, Roger Ford, Craig V. McKee, Michael S. Steer",Kinetic,"Ideal, Kod Kod, Korea Boardgames Co., Ltd., Mattel, Inc., Padgett Bros, Tomy",2.0,4.0,2.0,4.0,2.0,4.0,5.0,,15.0,15.0,15.0,"Action / Dexterity, Children's Game","Dice Rolling, Physical Removal",,,,"Animals: Apes / Monkeys, Components: 3-Dimensional (3D)",,,23701.0,755.0,5.47001,1.50696,5.45878,1.0,,,,,,,
12827,Mary-Kate and Ashley Friendship Connection,2002.0,,(Uncredited),,"Mattel, Inc.",2.0,4.0,2.0,4.0,2.0,4.0,7.0,,30.0,30.0,30.0,Deduction,Roll / Spin and Move,,,,,,,,4.0,2.75,1.29904,,1.0,,,,,,,
12829,Ice Cream,2005.0,Family Game,Joe Huber (I),Paul Herbert,Face2Face Games,3.0,5.0,3.0,5.0,3.0,5.0,6.0,,30.0,30.0,30.0,"Children's Game, Economic",Set Collection,,,,"Food & Drink: Ice Cream & Gelato, Theme: Food / Cooking",,,21229.0,255.0,5.4649,1.26635,5.49402,1.0833,,,,,,,
12830,Cellar des Triplettes,2004.0,"Strategy Game, Family Game","Claudia Hely, Roman Pelek","Eckhard Freytag, Ming Li","AMIGO, Jolly Thinkers, Mayfair Games",3.0,5.0,3.0,5.0,3.0,5.0,10.0,,45.0,45.0,45.0,Card Game,"Auction/Bidding, Constrained Bidding, Hand Management, Set Collection",,,,Food & Drink: Wine,,,5739.0,703.0,6.17139,1.24889,5.67932,1.8605,,,,,,,
12835,Flip 4,2003.0,,(Uncredited),,MindWare,2.0,4.0,2.0,4.0,2.0,4.0,8.0,,30.0,30.0,30.0,"Dice, Educational, Math","Dice Rolling, Pattern Building",,,,Components: 5 x 5 Grids,,,,9.0,4.61111,1.09994,,1.5,,,,,,,
12839,Operation Barbarossa,2000.0,War Game,Kyle Battle,,Conquest Gaming LLC,2.0,4.0,2.0,4.0,2.0,4.0,,,120.0,120.0,120.0,"Wargame, World War II","Area Movement, Dice Rolling",,,,,,,,7.0,6.88571,0.806099,,3.0,,,,,,,
12841,Space Opera,1998.0,War Game,Ivan Arsuffi,,McSuffus,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,120.0,120.0,120.0,"Economic, Science Fiction, Space Exploration, Wargame","Dice Rolling, Grid Movement, Hexagon Grid, Secret Unit Deployment, Simulation",,,,,,,,17.0,6.14706,1.23389,,4.0,,,,,,,
12855,Mountain Climb,1996.0,,Tim A. Novak,,Channel Craft,2.0,2.0,2.0,2.0,2.0,2.0,5.0,,20.0,20.0,20.0,Abstract Strategy,Roll / Spin and Move,,,,"Players: Two Player Only Games, Sports: Mountain Climbing",,,,15.0,4.9,2.2,,1.0,,,,,,,
12859,Schatzjagd,2003.0,Children's Game,"Markus Nikisch, Katja Nikisch",Ulrike Fischer,HABA,2.0,4.0,2.0,4.0,2.0,4.0,7.0,,15.0,15.0,15.0,"Adventure, Animals, Children's Game, Exploration, Memory, Pirates","Memory, Modular Board",,,,Animals: Tigers,,,20741.0,31.0,5.33287,1.61226,5.49723,1.25,,,,,,,
12872,Tatü-Tata!,2002.0,Children's Game,Markus Nikisch,Thies Schwarz,HABA,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,15.0,15.0,15.0,"Children's Game, Dice","Cooperative Game, Roll / Spin and Move",1.0,,,Theme: Firefighting,,,,18.0,5.75,1.79699,,1.8,,,,,,,
12873,Monopoly: Night Sky,2004.0,,(Uncredited),,"Hasbro, Parker Brothers",2.0,6.0,2.0,6.0,2.0,6.0,8.0,,120.0,120.0,120.0,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",,,,Space: Earth's Solar System,,,,28.0,5.72143,2.09649,,1.5,,,,,,,
12875,Cranium Turbo Edition,2004.0,Party Game,"Whit Alexander, Richard Tait",,"Cranium, Inc.",4.0,16.0,4.0,16.0,4.0,16.0,12.0,,60.0,60.0,60.0,Party Game,"Acting, Paper-and-Pencil, Roll / Spin and Move, Singing",,,,"Components: Play Dough / Modeling Clay, Game: Cranium",,,8187.0,456.0,6.09101,1.54246,5.59502,1.75,,,,,,,
12876,Cranium Balloon Lagoon,2004.0,Children's Game,,,"Cranium, Inc.",2.0,4.0,2.0,4.0,2.0,4.0,5.0,,15.0,15.0,15.0,"Action / Dexterity, Children's Game, Word Game","Dice Rolling, Pattern Recognition",,,,Game: Cranium,,,23172.0,156.0,5.23526,1.51293,5.47382,1.0,,,,,,,
12877,Brothers By My Side,2004.0,War Game,Mark H. Walker,Nicolás Eskubi,"Armchair General magazine, Lock 'n Load Publishing, LLC.",1.0,2.0,1.0,2.0,1.0,2.0,12.0,,45.0,45.0,45.0,"Print & Play, Vietnam War, Wargame",Hexagon Grid,,,,Series: PnP-LnL Game Line (Lock 'n Load Publishing),,,,16.0,6.59375,0.851813,,2.5,,,,,,,
12891,Friedrich,2004.0,War Game,Richard Sivél,"Kerstin Hille, Richard Shako, Richard Stubenvoll, Andreas Töpfer","Histogame, Rio Grande Games",3.0,4.0,3.0,4.0,4.0,4.0,12.0,13.5,210.0,210.0,210.0,"Age of Reason, Wargame","Card Play Conflict Resolution, Events, Hand Management, Point to Point Movement, Secret Unit Deployment, Simulation",,,,"Cities: Hanover (Lower Saxony, Germany), Components: Map (Continental / National scale), Country: Austria, Country: France, Country: Germany, Country: Prussia, Country: Russia, Country: Sweden, History: Age of Kings, History: Seven Years War, Players: One versus Many",,,834.0,2740.0,7.56844,1.53986,6.68364,3.1425,2.1333333333333333,,,,,,
12896,La Bataille des Quatre Bras,1991.0,War Game,Ed Wimble,"Rick Barber, Terry Leeds, William Barnes Wollen","AGEMA, Clash of Arms Games",1.0,2.0,1.0,2.0,1.0,2.0,12.0,,360.0,480.0,420.0,"Napoleonic, Wargame","Dice Rolling, Hexagon Grid, Solo / Solitaire Game",,,,"Country: Belgium, History: Waterloo Campaign, Players: Games with Solitaire Rules, Players: Wargames with Solitaire Rules, Series: La Bataille (Marshal Enterprises / Clash of Arms Games)",,"12897,5508,12895",3948.0,347.0,7.95279,1.31439,5.82015,4.0233,,,,,,,
12897,La Bataille de Ligny,1991.0,War Game,Ed Wimble,"Rick Barber, Charles Kibler, Terry Leeds, Timothy Schleif, Robert Tunstall","AGEMA, Clash of Arms Games",2.0,2.0,2.0,2.0,2.0,2.0,12.0,,360.0,1740.0,1050.0,"Napoleonic, Wargame","Dice Rolling, Hexagon Grid",,,,"Cities: Fleurus (Belgium), Country: Belgium, Country: France, History: Waterloo Campaign, Series: La Bataille (Marshal Enterprises / Clash of Arms Games)",,"5508,12895,12896",5442.0,217.0,7.8682,1.34468,5.69555,3.8696,,,,,,,
12902,Carcassonne: The City,2004.0,"Strategy Game, Family Game",Klaus-Jürgen Wrede,"Oliver Freudenreich, Marco Primo","Hans im Glück, 999 Games, Ísöld ehf., Rio Grande Games",2.0,4.0,2.0,4.0,2.0,3.0,8.0,,30.0,45.0,37.5,"City Building, Medieval","Area Majority / Influence, Tile Placement",,,,"Cities: Carcassonne (France), Game: Carcassonne",822,,851.0,4389.0,7.20631,1.26145,6.67405,2.2627,,,,,,,
12905,Possumopoly: A Small Capital Game,2003.0,,(Uncredited),,Boardsilly Games Company,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,120.0,120.0,120.0,"Economic, Movies / TV / Radio theme, Negotiation","Roll / Spin and Move, Set Collection, Trading",,,,Series: Monopoly-Like,,,,13.0,4.30769,1.43498,,2.0,,,,,,,
12907,Queensland,2002.0,Abstract Game,James Ernest,,Cheapass Games,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,30.0,30.0,30.0,Abstract Strategy,Point to Point Movement,,,,"Components: 8 x 8 Grids, Players: Two Player Only Games, Series: Chief Herman's Next Big Thing",,,,10.0,4.65,1.36107,,1.3333,,,,,,,
12908,Hacker Tracker,2002.0,,(Uncredited),,"IDEAlogists LLC, International Playthings, Inc.",2.0,4.0,2.0,4.0,2.0,4.0,8.0,,30.0,30.0,30.0,"Card Game, Deduction, Murder/Mystery","Hand Management, Set Collection",,,,"Theme: Hackers, Theme: Mystery / Crime",,,,7.0,3.57143,2.87139,,1.0,,,,,,,
12911,Monopoly: New England,1998.0,,(Uncredited),,The Op,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,60.0,60.0,60.0,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",,,,"Country: USA, Region: New England (USA)",,,,9.0,5.33333,2.74874,,1.0,,,,,,,
12912,Monopoly: Golf,1998.0,,(Uncredited),,The Op,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,120.0,120.0,120.0,"Economic, Negotiation","Auction/Bidding, Player Elimination, Roll / Spin and Move, Set Collection, Trading",,,,Sports: Golf,,,21971.0,32.0,4.95312,2.39256,5.48794,1.0,,,,,,,
12914,Piraten-Duell,2004.0,,,Thies Schwarz,HABA,2.0,4.0,2.0,4.0,2.0,4.0,6.0,,20.0,20.0,20.0,"Children's Game, Nautical, Pirates","Push Your Luck, Rock-Paper-Scissors",,,,,,,,28.0,5.33929,1.34996,,1.25,,,,,,,
12920,Tension: The Crazy Naming Game,1992.0,,(Uncredited),(Uncredited),"Cheatwell Games, Drumond Park Ltd., Gameology (Gameology Romania), Majora, Tactic",4.0,,4.0,,4.0,,10.0,,40.0,40.0,40.0,"Humor, Party Game, Word Game",Team-Based Game,,,,,,362826,17506.0,174.0,5.72989,1.49005,5.51319,1.0,,,,,,,
12924,Dark Crusade: The War in the East 1941-45,1984.0,War Game,Lou Coatney,Rodger B. MacGowan,3W (World Wide Wargames),2.0,2.0,2.0,2.0,2.0,2.0,12.0,,120.0,120.0,120.0,"Wargame, World War II","Dice Rolling, Point to Point Movement",,,,"Decades: The 1940's, Players: Two Player Only Games",,,22952.0,40.0,4.6375,2.44946,5.47796,3.2857,,,,,,,
12926,Banana Slap,2001.0,,Thierry Denoual,,Blue Orange Games,2.0,8.0,2.0,8.0,2.0,8.0,5.0,,20.0,20.0,20.0,"Action / Dexterity, Card Game, Children's Game","Acting, Open Drafting",,,,Animals: Apes / Monkeys,,,,9.0,6.41111,2.80612,,2.0,,,,,,,
12932,ChessHeads,2004.0,Abstract Game,David Weinstock,,"Mindspan Labs, WizerGames",2.0,2.0,2.0,2.0,2.0,2.0,8.0,,30.0,30.0,30.0,"Abstract Strategy, Card Game, Collectible Components, Fantasy",Grid Movement,,,,"Collectible: Collectible Card Games, Players: Two Player Only Games, Traditional Games: Chess",,,,3.0,6.66667,0.471405,,3.0,,,,,,,
12937,Star Trek Deep Space Nine: The Board Game,1998.0,War Game,"George T. Henne, Jr., C. Henry Schulte, Andrew Smith",,Component Game Systems,2.0,6.0,2.0,6.0,2.0,6.0,8.0,,120.0,120.0,120.0,"Economic, Exploration, Movies / TV / Radio theme, Political, Science Fiction, Space Exploration, Wargame","Campaign / Battle Card Driven, Hexagon Grid, Modular Board",,,,TV Shows: Star Trek (various),,,,15.0,5.73333,1.33998,,3.6667,,,,,,,
12938,Star Trek The Next Generation: The Board Game,1998.0,War Game,"George T. Henne, Jr., C. Henry Schulte, Andrew Smith",,Component Game Systems,2.0,4.0,2.0,4.0,2.0,4.0,10.0,,120.0,120.0,120.0,"Economic, Exploration, Fighting, Movies / TV / Radio theme, Political, Science Fiction, Space Exploration, Wargame","Campaign / Battle Card Driven, Hexagon Grid, Modular Board, Simulation",,,,TV Shows: Star Trek (various),,,,19.0,5.34211,2.05229,,3.0,,,,,,,
12942,No Thanks!,2004.0,Family Game,Thorsten Gimmler,"Oliver Freudenreich, Dennis Lohausen, Atelier Löwentor","AMIGO, 999 Games, Asmodee, Broadway Toys LTD, Dal Negro, Dr. Wood Challenge Centre, Fractal Juegos, G3, Gigamic, KADABRA, Kaissa Chess & Games, Kikigagne?, Korea Boardgames Co., Ltd., Lautapelit.fi, Lifestyle Boardgames Ltd, Mayfair Games, Mercurio, Möbius Games, Morapiaf, PaperGames (III), Piatnik, Shafir Games (המשחקים של חיים שפיר), Studio Supernova, Swan Panasia Co., Ltd., Vennerød Forlag AS, VR Distribution, Z-Man Games, Ігромаг",3.0,7.0,3.0,7.0,4.0,5.0,8.0,7.888888888888889,20.0,20.0,20.0,Card Game,"Auction/Bidding, Closed Economy Auction, Increase Value of Unchosen Resources, Push Your Luck, Set Collection",,,,"Digital Implementations: Board Game Arena, Misc: Lowest Score Wins",,,486.0,24801.0,7.07069,1.1996,6.94687,1.1356,1.0,,,,,,
12943,Go Mental,2003.0,Abstract Game,"Catherine Bernard, Andrew Bernard, Graeme Thomson, Catherine Thomson",,HL Games,3.0,6.0,3.0,6.0,3.0,6.0,12.0,,60.0,60.0,60.0,"Abstract Strategy, Trivia",,,,,,,,19519.0,35.0,5.73714,2.01836,5.50388,1.5,,,,,,,
12950,Champions: Wildstrike,1998.0,,Steve Peterson,,Hero Games,2.0,8.0,2.0,8.0,2.0,8.0,10.0,,30.0,30.0,30.0,"Comic Book / Strip, Fighting, Science Fiction","Hexagon Grid, Role Playing, Variable Player Powers",,,,,,,,3.0,4.33333,1.24722,,1.5,,,,,,,
12956,futuRisiKo!,1992.0,"War Game, Strategy Game",Spartaco Albertarelli,,Editrice Giochi,3.0,6.0,3.0,6.0,3.0,6.0,10.0,,180.0,180.0,180.0,"Modern Warfare, Wargame","Area Movement, Dice Rolling, Hand Management",,,,"Game: RisiKo!, Region: The World, Series: Risk-Like",,,21029.0,268.0,5.56533,1.39661,5.49545,1.9524,,,,,,,
12957,Deadlands: The Great Rail Wars,1997.0,,Shane Lacy Hensley,"Paul Daly, Kim DeMulder, Barry W. Doyle, Chris Libey, Ashe Marler, Andy Park, Ron Spencer, Loston Wallace",Pinnacle Entertainment Group,2.0,6.0,2.0,6.0,2.0,6.0,10.0,,120.0,120.0,120.0,"American West, Fantasy, Fighting, Horror, Miniatures","Dice Rolling, Paper-and-Pencil, Simulation",,,,"Setting: The Weird West (Pinnacle Entertainment), Versions & Editions: Board Game Versions of Role-Playing Games",,,11486.0,77.0,6.84805,1.52687,5.54653,3.0,,,,,,,
12958,Passport to Culture,2003.0,Abstract Game,Howard Levine,,"H&H Global, Inc.",2.0,6.0,2.0,6.0,2.0,6.0,12.0,,60.0,60.0,60.0,"Educational, Trivia",,,,,,,,,23.0,5.46087,1.74698,,2.0,,,,,,,
12960,Isis Süsse Sünde,2004.0,,Raimund Wybranietz,Steffen Winker,CommonGame,2.0,4.0,2.0,4.0,2.0,4.0,12.0,,60.0,60.0,60.0,"Card Game, Educational, Math",,,,,,,,,4.0,4.5,2.29129,,1.0,,,,,,,
12962,Reef Encounter,2004.0,Strategy Game,Richard Breese,"Juliet Breese, Mariano Iannelli","R&D Games, Quined Games, What's Your Game?, Z-Man Games",2.0,4.0,2.0,4.0,3.0,3.0,10.0,11.833333333333334,60.0,120.0,90.0,"Animals, Environmental, Territory Building","Area Majority / Influence, Commodity Speculation, Hand Management, Open Drafting, Tile Placement",,,,"Animals: Coral / Jellyfish / Anemones, Animals: Fish / Fishes, Theme: Biology, Theme: Tropical, Theme: Under the Sea",,,823.0,5112.0,7.13893,1.4122,6.6898,3.6783,1.0151515151515151,,,,,,
12963,Succession: Intrigue in the Royal Court,2004.0,Strategy Game,"Robert Dougherty, Chad Ellis","Phil Foglio, Kaja Foglio",Your Move Games,2.0,5.0,2.0,5.0,2.0,5.0,12.0,,90.0,90.0,90.0,"Bluffing, Medieval, Negotiation, Political","Variable Player Powers, Voting",,,,,,,17096.0,281.0,5.70642,1.61,5.51483,2.0312,,,,,,,
12964,Space Station Assault,2004.0,War Game,Darwin Kastle,"Lon Chaney, Kaja Foglio, Steve B. Wilson",Your Move Games,2.0,2.0,2.0,2.0,2.0,2.0,10.0,,30.0,30.0,30.0,"Card Game, Science Fiction, Wargame",Hand Management,,,,Players: Two Player Only Games,,,19057.0,154.0,5.69253,1.51553,5.50588,1.4737,,,,,,,
12967,Rein damit,2004.0,,Heinz Meister,Antje Flad,HABA,2.0,4.0,2.0,4.0,2.0,4.0,4.0,,10.0,10.0,10.0,"Action / Dexterity, Animals, Children's Game, Memory",Memory,,,,,,,,9.0,5.66667,1.24722,,1.0,,,,,,,
12968,The Glory,1988.0,War Game,(Uncredited),,Genesis Games,2.0,6.0,2.0,6.0,2.0,6.0,12.0,,120.0,120.0,120.0,"Territory Building, Wargame","Area Movement, Dice Rolling, Simulation",,,,,,,,10.0,5.5,1.28452,,2.0,,,,,,,
12970,Dambusters,1992.0,War Game,B. Cann,,Tucann Games,2.0,5.0,2.0,5.0,2.0,5.0,12.0,,180.0,180.0,180.0,"Wargame, World War II","Hand Management, Hexagon Grid, Simulation",,,,,,,,8.0,6.0625,0.881671,,2.0,,,,,,,
12976,The Mutiny on Little Blue,2004.0,,Kristian Amundsen Østby,Kari Sortland,Damm / Egmont,3.0,7.0,3.0,7.0,3.0,7.0,10.0,,45.0,45.0,45.0,"Adventure, Bluffing, Nautical, Negotiation, Pirates","Set Collection, Trading, Variable Player Powers",,,,,,,21552.0,46.0,5.17826,1.76178,5.49191,1.25,,,,,,,
